Time,Rel. Hum.,Rel.Hum2.,Rel. Hum 1
04/06/2020 21:55:00,60.4079,59.45866,58.20636
04/06/2020 21:56:00,60.53215,59.58135,58.23986
04/06/2020 21:57:00,60.77012,59.79306,58.49361
04/06/2020 21:58:00,60.81427,59.79395,58.61507
04/06/2020 21:59:00,60.97854,59.81089,58.69857
04/06/2020 22:00:00,61.32795,59.89643,58.86084
04/06/2020 22:01:00,61.62286,59.99036,58.9934
04/06/2020 22:02:00,61.46106,59.98719,59.0429
04/06/2020 22:03:00,61.50885,59.96294,59.0662
04/06/2020 22:04:00,61.59722,60.17047,59.31061
04/06/2020 22:05:00,61.35932,60.09266,59.16266
04/06/2020 22:06:00,60.8583,59.84949,58.87271
04/06/2020 22:07:00,60.68009,59.75454,58.68335
04/06/2020 22:08:00,60.91897,59.73671,58.75774
04/06/2020 22:09:00,60.69363,59.90934,58.79576
04/06/2020 22:10:00,60.26384,59.5829,58.57928
04/06/2020 22:11:00,59.99903,59.37333,58.14557
04/06/2020 22:12:00,59.88818,59.30401,58.07205
04/06/2020 22:13:00,59.37101,58.97582,57.63542
04/06/2020 22:14:00,59.55863,58.98057,57.58525
04/06/2020 22:15:00,59.91104,59.04741,57.66294
04/06/2020 22:16:00,60.10155,59.44532,57.93246
04/06/2020 22:17:00,60.37486,59.48191,58.10993
04/06/2020 22:18:00,60.16496,59.43029,58.08302
04/06/2020 22:19:00,60.00816,59.42643,57.93345
04/06/2020 22:20:00,60.22856,59.33838,57.96226
04/06/2020 22:21:00,60.32188,59.38363,58.03106
04/06/2020 22:22:00,60.40887,59.41332,58.1658
04/06/2020 22:23:00,60.58956,59.53153,58.28369
04/06/2020 22:24:00,60.60912,59.58474,58.29362
04/06/2020 22:25:00,60.89956,59.61758,58.42313
04/06/2020 22:26:00,61.01719,59.76802,58.5862
04/06/2020 22:27:00,61.19749,59.95514,58.75849
04/06/2020 22:28:00,61.22109,60.06751,58.94021
04/06/2020 22:29:00,61.08871,60.02322,58.85108
04/06/2020 22:30:00,61.12781,59.98912,58.83573
04/06/2020 22:31:00,61.24414,59.98606,58.91705
04/06/2020 22:32:00,61.31824,59.91024,58.84606
04/06/2020 22:33:00,61.49693,60.06786,59.03365
04/06/2020 22:34:00,61.37612,60.12518,58.99087
04/06/2020 22:35:00,61.47952,60.11412,58.99923
04/06/2020 22:36:00,61.45382,60.1405,59.01418
04/06/2020 22:37:00,61.63742,60.1838,59.15165
04/06/2020 22:38:00,61.59496,60.13389,59.07286
04/06/2020 22:39:00,61.59662,60.25952,59.119
04/06/2020 22:40:00,61.56816,60.25993,59.13365
04/06/2020 22:41:00,61.67745,60.29087,59.20387
04/06/2020 22:42:00,61.79288,60.38919,59.23696
04/06/2020 22:43:00,61.73708,60.53582,59.4937
04/06/2020 22:44:00,62.07136,60.68923,59.6665
04/06/2020 22:45:00,62.08203,60.70187,59.75779
04/06/2020 22:46:00,62.12307,60.75135,59.73913
04/06/2020 22:47:00,62.16774,60.80033,59.79351
04/06/2020 22:48:00,62.08074,60.75543,59.81329
04/06/2020 22:49:00,62.06871,60.72013,59.70837
04/06/2020 22:50:00,61.53474,60.56455,59.34563
04/06/2020 22:51:00,61.48757,60.36716,59.17797
04/06/2020 22:52:00,61.0723,60.29029,59.06301
04/06/2020 22:53:00,61.28109,60.40509,59.1353
04/06/2020 22:54:00,61.36563,60.46026,59.23661
04/06/2020 22:55:00,61.55866,60.59121,59.24038
04/06/2020 22:56:00,61.52994,60.51212,59.2165
04/06/2020 22:57:00,61.87616,60.64252,59.39339
04/06/2020 22:58:00,62.28592,60.93273,59.69071
04/06/2020 22:59:00,62.28841,61.05098,59.87341
04/06/2020 23:00:00,62.53547,61.03901,59.93439
04/06/2020 23:01:00,62.69817,61.14502,60.04552
04/06/2020 23:02:00,62.59554,61.13985,60.0775
04/06/2020 23:03:00,62.55166,60.99406,59.97853
04/06/2020 23:04:00,62.20672,60.98215,59.88384
04/06/2020 23:05:00,61.22799,60.23306,59.16965
04/06/2020 23:06:00,61.10173,60.5083,59.00367
04/06/2020 23:07:00,61.53402,60.45234,59.1306
04/06/2020 23:08:00,62.03353,60.82788,59.53688
04/06/2020 23:09:00,61.95795,60.72747,59.59386
04/06/2020 23:10:00,61.42656,60.64155,59.38139
04/06/2020 23:11:00,61.12923,60.53568,59.24309
04/06/2020 23:12:00,61.00682,60.51748,59.22312
04/06/2020 23:13:00,61.5693,60.73285,59.59253
04/06/2020 23:14:00,62.23307,61.15004,59.88784
04/06/2020 23:15:00,62.91609,61.31929,60.16404
04/06/2020 23:16:00,63.35948,61.65876,60.5214
04/06/2020 23:17:00,63.3115,61.70134,60.78276
04/06/2020 23:18:00,63.47545,61.83273,60.80494
04/06/2020 23:19:00,63.76789,61.91997,60.94653
04/06/2020 23:20:00,64.03635,62.09606,61.37716
04/06/2020 23:21:00,63.9114,62.18465,61.60838
04/06/2020 23:22:00,63.8889,62.04905,61.40791
04/06/2020 23:23:00,64.00358,62.19748,61.63792
04/06/2020 23:24:00,64.20879,62.33191,61.77454
04/06/2020 23:25:00,64.28881,62.45892,61.96186
04/06/2020 23:26:00,64.10791,62.45992,61.91613
04/06/2020 23:27:00,63.85863,62.37391,61.79404
04/06/2020 23:28:00,63.55024,62.19281,61.50032
04/06/2020 23:29:00,63.62348,62.06473,61.41259
04/06/2020 23:30:00,63.51196,61.89875,61.13518
04/06/2020 23:31:00,63.73458,62.04856,61.26842
04/06/2020 23:32:00,63.81403,62.08096,61.34583
04/06/2020 23:33:00,64.10938,62.25695,61.58606
04/06/2020 23:34:00,63.9763,62.3372,61.80399
04/06/2020 23:35:00,64.03931,62.2212,61.75487
04/06/2020 23:36:00,64.06856,62.33792,61.87846
04/06/2020 23:37:00,63.92067,62.36673,61.84265
04/06/2020 23:38:00,64.23482,62.36659,61.90629
04/06/2020 23:39:00,64.44912,62.39547,61.926
04/06/2020 23:40:00,64.84013,62.80866,62.2693
04/06/2020 23:41:00,64.82957,62.68492,62.26336
04/06/2020 23:42:00,64.64174,62.67845,62.22944
04/06/2020 23:43:00,64.64608,62.83076,62.19381
04/06/2020 23:44:00,64.2719,62.60029,62.13854
04/06/2020 23:45:00,64.28152,62.58699,62.07998
04/06/2020 23:46:00,64.31667,62.62092,62.09474
04/06/2020 23:47:00,64.37958,62.59374,62.0816
04/06/2020 23:48:00,64.24612,62.62986,62.08107
04/06/2020 23:49:00,64.24183,62.51911,62.00763
04/06/2020 23:50:00,64.33138,62.54258,61.98718
04/06/2020 23:51:00,64.10611,62.50135,61.9941
04/06/2020 23:52:00,64.59513,62.70965,62.27284
04/06/2020 23:53:00,64.48813,62.7766,62.18619
04/06/2020 23:54:00,64.98051,62.89903,62.43559
04/06/2020 23:55:00,65.04222,62.94579,62.52143
04/06/2020 23:56:00,64.72675,62.84499,62.31709
04/06/2020 23:57:00,64.66956,62.73137,62.24857
04/06/2020 23:58:00,64.38503,62.75725,62.26445
04/06/2020 23:59:00,64.11419,62.63139,62.12077
05/06/2020 00:00:00,64.04597,62.50511,61.93837
05/06/2020 00:01:00,64.17208,62.51948,61.92999
05/06/2020 00:02:00,64.37758,62.57138,61.95427
05/06/2020 00:03:00,64.26594,62.58825,62.0023
05/06/2020 00:04:00,64.02583,62.53035,61.93313
05/06/2020 00:05:00,64.22098,62.44717,61.93955
05/06/2020 00:06:00,64.54769,62.63349,62.09517
05/06/2020 00:07:00,64.94099,62.90055,62.56897
05/06/2020 00:08:00,64.72603,62.99019,62.33929
05/06/2020 00:09:00,65.2261,63.01882,62.65466
05/06/2020 00:10:00,65.18665,63.21827,62.54729
05/06/2020 00:11:00,65.1085,63.23686,62.59678
05/06/2020 00:12:00,64.94925,62.94599,62.38273
05/06/2020 00:13:00,64.86864,62.98188,62.32386
05/06/2020 00:14:00,64.73432,62.89446,62.26575
05/06/2020 00:15:00,64.78625,62.95637,62.40559
05/06/2020 00:16:00,64.88461,63.04797,62.5965
05/06/2020 00:17:00,64.82278,63.13263,62.70247
05/06/2020 00:18:00,64.72985,63.1969,62.68529
05/06/2020 00:19:00,65.02869,63.25618,62.8583
05/06/2020 00:20:00,65.0297,63.48923,62.93665
05/06/2020 00:21:00,65.1134,63.29576,62.84391
05/06/2020 00:22:00,65.32663,63.33973,62.87909
05/06/2020 00:23:00,65.37766,63.40485,62.9362
05/06/2020 00:24:00,65.54353,63.57146,63.10907
05/06/2020 00:25:00,65.4758,63.58831,63.19743
05/06/2020 00:26:00,65.44257,63.66574,63.24813
05/06/2020 00:27:00,65.79422,63.78515,63.43923
05/06/2020 00:28:00,65.85432,63.78542,63.47626
05/06/2020 00:29:00,66.10294,63.80207,63.55915
05/06/2020 00:30:00,66.0032,63.7388,63.53323
05/06/2020 00:31:00,66.18288,63.90528,63.65499
05/06/2020 00:32:00,65.89716,64.17742,63.70766
05/06/2020 00:33:00,66.06853,63.82471,63.47594
05/06/2020 00:34:00,66.28687,63.92564,63.65053
05/06/2020 00:35:00,66.12655,63.95732,63.80999
05/06/2020 00:36:00,66.16364,64.00111,63.63477
05/06/2020 00:37:00,66.40421,64.09512,63.80602
05/06/2020 00:38:00,66.56554,64.089,63.86418
05/06/2020 00:39:00,66.64442,64.12311,63.98516
05/06/2020 00:40:00,66.62067,64.19527,64.01366
05/06/2020 00:41:00,66.68847,64.12459,64.01552
05/06/2020 00:42:00,66.58647,64.241,64.11041
05/06/2020 00:43:00,66.62108,64.29488,64.10058
05/06/2020 00:44:00,66.43012,64.284,64.0081
05/06/2020 00:45:00,66.40581,64.38264,64.15653
05/06/2020 00:46:00,66.50674,64.58755,64.28531
05/06/2020 00:47:00,66.7294,64.63719,64.40666
05/06/2020 00:48:00,66.58825,64.25518,64.12729
05/06/2020 00:49:00,66.53806,64.27377,64.15469
05/06/2020 00:50:00,66.41092,64.18429,64.04647
05/06/2020 00:51:00,66.602,64.21673,64.13789
05/06/2020 00:52:00,66.33305,64.21565,64.0146
05/06/2020 00:53:00,66.50388,64.33528,64.15461
05/06/2020 00:54:00,66.60941,64.28352,64.15041
05/06/2020 00:55:00,66.40611,64.23361,64.12068
05/06/2020 00:56:00,66.09289,63.91835,63.62913
05/06/2020 00:57:00,65.97578,64.08632,63.93933
05/06/2020 00:58:00,66.17403,64.09357,64.05177
05/06/2020 00:59:00,66.24749,64.21044,64.1412
05/06/2020 01:00:00,66.44991,64.20402,64.13089
05/06/2020 01:01:00,66.77257,64.34393,64.26173
05/06/2020 01:02:00,66.86416,64.37144,64.27984
05/06/2020 01:03:00,66.65389,64.18434,64.02827
05/06/2020 01:04:00,66.84192,64.21779,64.14748
05/06/2020 01:05:00,67.02779,64.31119,64.31969
05/06/2020 01:06:00,66.8877,64.33801,64.28171
05/06/2020 01:07:00,66.77177,64.37654,64.18061
05/06/2020 01:08:00,66.73333,64.27316,64.17928
05/06/2020 01:09:00,66.49189,64.04972,63.94574
05/06/2020 01:10:00,66.35906,64.02792,63.92223
05/06/2020 01:11:00,66.20633,63.78839,63.75661
05/06/2020 01:12:00,66.25412,63.93005,63.80192
05/06/2020 01:13:00,66.22199,63.88041,63.7817
05/06/2020 01:14:00,66.34335,63.99574,63.9235
05/06/2020 01:15:00,66.35107,64.06358,63.89519
05/06/2020 01:16:00,66.16914,63.98454,63.80713
05/06/2020 01:17:00,66.38633,64.06902,63.8509
05/06/2020 01:18:00,66.43781,63.9507,63.94242
05/06/2020 01:19:00,66.46334,64.07486,64.001
05/06/2020 01:20:00,66.45309,64.08664,63.92735
05/06/2020 01:21:00,66.66953,64.08665,64.09671
05/06/2020 01:22:00,66.7923,64.25437,64.19329
05/06/2020 01:23:00,67.14746,64.52611,64.40173
05/06/2020 01:24:00,67.02219,64.40263,64.39955
05/06/2020 01:25:00,66.93269,64.38412,64.35184
05/06/2020 01:26:00,66.97447,64.40429,64.34047
05/06/2020 01:27:00,66.78615,64.2906,64.33091
05/06/2020 01:28:00,66.99611,64.32406,64.31956
05/06/2020 01:29:00,67.05006,64.41327,64.36995
05/06/2020 01:30:00,66.88998,64.5687,64.54131
05/06/2020 01:31:00,67.00148,64.69164,64.624
05/06/2020 01:32:00,67.04144,64.7156,64.68452
05/06/2020 01:33:00,67.22578,64.79299,64.68446
05/06/2020 01:34:00,67.35791,64.74258,64.82827
05/06/2020 01:35:00,67.62157,64.85169,64.93581
05/06/2020 01:36:00,67.98743,64.96586,65.17455
05/06/2020 01:37:00,67.85418,65.04775,65.216
05/06/2020 01:38:00,68.03496,65.134,65.28526
05/06/2020 01:39:00,67.67502,65.10861,65.26033
05/06/2020 01:40:00,67.30602,64.76888,64.79365
05/06/2020 01:41:00,67.64156,65.03087,65.13515
05/06/2020 01:42:00,67.51479,65.11086,65.13869
05/06/2020 01:43:00,67.58676,65.12266,65.20734
05/06/2020 01:44:00,67.48329,65.31627,65.19572
05/06/2020 01:45:00,67.26776,65.16824,65.16897
05/06/2020 01:46:00,67.27678,65.02719,65.09203
05/06/2020 01:47:00,67.3168,65.15627,65.21628
05/06/2020 01:48:00,67.08794,65.02769,65.05482
05/06/2020 01:49:00,67.16213,64.98898,65.08324
05/06/2020 01:50:00,66.9537,64.85023,64.95206
05/06/2020 01:51:00,67.01424,64.89826,64.88221
05/06/2020 01:52:00,67.11044,64.8373,64.91373
05/06/2020 01:53:00,67.16304,65.01362,64.95584
05/06/2020 01:54:00,66.89714,64.88952,64.80502
05/06/2020 01:55:00,66.8914,65.0092,64.85699
05/06/2020 01:56:00,66.7521,64.67935,64.28872
05/06/2020 01:57:00,66.9137,64.6814,64.56644
05/06/2020 01:58:00,66.67113,64.46291,64.23811
05/06/2020 01:59:00,66.7467,64.45473,64.25658
05/06/2020 02:00:00,66.85395,64.53433,64.38426
05/06/2020 02:01:00,67.0112,64.54496,64.42207
05/06/2020 02:02:00,67.0043,64.63677,64.50816
05/06/2020 02:03:00,67.16092,64.66482,64.56589
05/06/2020 02:04:00,67.19505,64.57384,64.51089
05/06/2020 02:05:00,67.68533,64.81482,64.8588
05/06/2020 02:06:00,67.79908,64.9382,64.99779
05/06/2020 02:07:00,67.88659,65.10796,65.13015
05/06/2020 02:08:00,67.95906,64.98949,65.21416
05/06/2020 02:09:00,67.82108,65.03353,65.24442
05/06/2020 02:10:00,67.13596,64.70238,64.77351
05/06/2020 02:11:00,66.87646,64.35378,64.38094
05/06/2020 02:12:00,67.19836,64.57224,64.57944
05/06/2020 02:13:00,67.12821,64.65056,64.5975
05/06/2020 02:14:00,67.0733,64.6023,64.63087
05/06/2020 02:15:00,67.10326,64.69054,64.64127
05/06/2020 02:16:00,66.82816,64.55597,64.63866
05/06/2020 02:17:00,66.46863,64.35462,64.36754
05/06/2020 02:18:00,66.46736,64.25151,64.27847
05/06/2020 02:19:00,66.53673,64.37181,64.28725
05/06/2020 02:20:00,66.66814,64.33497,64.35306
05/06/2020 02:21:00,66.58483,64.60889,64.28716
05/06/2020 02:22:00,67.07735,64.67532,64.52941
05/06/2020 02:23:00,67.15441,64.84431,64.72386
05/06/2020 02:24:00,66.56438,64.53947,64.47599
05/06/2020 02:25:00,65.83808,63.86407,63.75285
05/06/2020 02:26:00,65.39137,63.48755,63.35141
05/06/2020 02:27:00,65.66743,63.58405,63.45356
05/06/2020 02:28:00,65.57224,63.61321,63.42088
05/06/2020 02:29:00,65.41215,63.6415,63.50629
05/06/2020 02:30:00,64.87843,63.39075,63.13196
05/06/2020 02:31:00,64.97276,63.36724,63.13166
05/06/2020 02:32:00,64.97063,63.20091,63.02524
05/06/2020 02:33:00,64.81084,63.13259,62.90009
05/06/2020 02:34:00,65.00874,63.14618,62.93909
05/06/2020 02:35:00,65.10435,63.45062,63.07416
05/06/2020 02:36:00,64.80219,63.18543,62.95067
05/06/2020 02:37:00,64.97451,63.41109,63.03084
05/06/2020 02:38:00,65.17411,63.21874,63.00406
05/06/2020 02:39:00,65.19608,63.48292,63.1005
05/06/2020 02:40:00,65.20061,63.39591,63.08182
05/06/2020 02:41:00,65.41458,63.44935,63.20681
05/06/2020 02:42:00,65.34171,63.45106,63.14543
05/06/2020 02:43:00,65.30196,63.45932,63.17718
05/06/2020 02:44:00,65.13032,63.42517,63.09711
05/06/2020 02:45:00,65.24879,63.52431,63.1287
05/06/2020 02:46:00,65.44567,63.58707,63.27756
05/06/2020 02:47:00,65.49135,63.55846,63.23031
05/06/2020 02:48:00,65.43146,63.46416,63.21342
05/06/2020 02:49:00,65.51569,63.49073,63.1885
05/06/2020 02:50:00,65.85664,63.74518,63.4834
05/06/2020 02:51:00,65.74242,63.717,63.59027
05/06/2020 02:52:00,65.63992,63.58715,63.37354
05/06/2020 02:53:00,65.47781,63.58656,63.37204
05/06/2020 02:54:00,64.81138,63.47895,63.15528
05/06/2020 02:55:00,64.56399,63.1659,62.76305
05/06/2020 02:56:00,64.46258,63.08633,62.64995
05/06/2020 02:57:00,64.33527,62.99512,62.41313
05/06/2020 02:58:00,64.69996,62.99015,62.62519
05/06/2020 02:59:00,64.57589,63.0242,62.66023
05/06/2020 03:00:00,64.65462,63.08057,62.66322
05/06/2020 03:01:00,63.99398,62.87066,62.14299
05/06/2020 03:02:00,64.84407,62.78571,62.32571
05/06/2020 03:03:00,64.18301,62.6983,62.37656
05/06/2020 03:04:00,63.12605,62.29937,61.62702
05/06/2020 03:05:00,62.28371,61.76101,60.70518
05/06/2020 03:06:00,62.44579,61.76325,60.70464
05/06/2020 03:07:00,62.78837,61.86095,61.05233
05/06/2020 03:08:00,63.0452,61.93055,61.20539
05/06/2020 03:09:00,63.31154,62.06194,61.31228
05/06/2020 03:10:00,63.46998,62.19879,61.59275
05/06/2020 03:11:00,63.80651,62.34336,61.78657
05/06/2020 03:12:00,63.59031,62.34649,61.8475
05/06/2020 03:13:00,63.49876,62.32616,61.82304
05/06/2020 03:14:00,63.46432,62.29515,61.7514
05/06/2020 03:15:00,63.50948,62.36349,61.76963
05/06/2020 03:16:00,63.6241,62.34926,61.71539
05/06/2020 03:17:00,64.00706,62.38787,61.99044
05/06/2020 03:18:00,64.13555,62.55309,62.07071
05/06/2020 03:19:00,63.81462,62.48148,62.02374
05/06/2020 03:20:00,63.73621,62.47302,61.87348
05/06/2020 03:21:00,63.57492,62.26701,61.64589
05/06/2020 03:22:00,63.69149,62.28578,61.70917
05/06/2020 03:23:00,63.63227,62.23973,61.66523
05/06/2020 03:24:00,63.58954,62.19704,61.51279
05/06/2020 03:25:00,63.69587,62.48323,61.73481
05/06/2020 03:26:00,63.2305,62.09365,61.28255
05/06/2020 03:27:00,63.13033,61.78013,61.09585
05/06/2020 03:28:00,62.65857,61.71222,60.84914
05/06/2020 03:29:00,62.85313,61.70741,60.88258
05/06/2020 03:30:00,62.37115,61.48162,60.7333
05/06/2020 03:31:00,62.73839,61.5542,60.82788
05/06/2020 03:32:00,62.73706,61.71094,61.00253
05/06/2020 03:33:00,62.3187,61.32746,60.58778
05/06/2020 03:34:00,61.50204,61.17743,60.24696
05/06/2020 03:35:00,61.06448,60.4601,59.44366
05/06/2020 03:36:00,60.84961,60.45279,59.3495
05/06/2020 03:37:00,61.34027,60.47933,59.53362
05/06/2020 03:38:00,60.90855,60.43716,59.42294
05/06/2020 03:39:00,60.57887,59.9417,58.8815
05/06/2020 03:40:00,60.50596,60.07073,58.8956
05/06/2020 03:41:00,60.70255,60.18598,59.0759
05/06/2020 03:42:00,60.88528,60.21541,59.11327
05/06/2020 03:43:00,60.8049,60.26709,59.16927
05/06/2020 03:44:00,60.89549,60.34611,59.31179
05/06/2020 03:45:00,60.44388,60.13575,58.96508
05/06/2020 03:46:00,60.73238,60.10766,58.92952
05/06/2020 03:47:00,60.7225,60.22869,58.98641
05/06/2020 03:48:00,60.81284,60.25766,59.05401
05/06/2020 03:49:00,60.42908,60.0688,58.69484
05/06/2020 03:50:00,60.59425,60.10752,58.88399
05/06/2020 03:51:00,60.24049,59.79985,58.58968
05/06/2020 03:52:00,59.80592,59.65963,58.46352
05/06/2020 03:53:00,59.73182,59.57788,58.28878
05/06/2020 03:54:00,60.02028,59.84204,58.58439
05/06/2020 03:55:00,60.23986,60.12472,58.75032
05/06/2020 03:56:00,60.65345,60.36364,59.04292
05/06/2020 03:57:00,61.00623,60.57285,59.35506
05/06/2020 03:58:00,61.47403,60.98026,59.62142
05/06/2020 03:59:00,61.90313,61.27907,60.12191
05/06/2020 04:00:00,62.16315,61.4897,60.29264
05/06/2020 04:01:00,62.41697,61.58512,60.6088
05/06/2020 04:02:00,61.64773,61.21939,60.07595
05/06/2020 04:03:00,61.79021,61.09921,59.86033
05/06/2020 04:04:00,62.42543,61.22565,60.41399
05/06/2020 04:05:00,62.10474,61.53563,60.48873
05/06/2020 04:06:00,61.6992,61.50359,60.19712
05/06/2020 04:07:00,61.87119,61.17129,59.99189
05/06/2020 04:08:00,62.33758,61.19951,60.34654
05/06/2020 04:09:00,62.55019,61.32287,60.53935
05/06/2020 04:10:00,62.85173,61.6244,60.81087
05/06/2020 04:11:00,63.22138,61.90392,61.05075
05/06/2020 04:12:00,63.12845,62.10075,61.16534
05/06/2020 04:13:00,63.40171,61.94273,61.18522
05/06/2020 04:14:00,63.54654,62.35066,61.59135
05/06/2020 04:15:00,63.576,62.30314,61.61248
05/06/2020 04:16:00,59.68852,59.71602,58.95486
05/06/2020 04:17:00,59.78686,59.48336,58.01318
05/06/2020 04:18:00,59.88259,59.67298,58.33852
05/06/2020 04:19:00,60.71944,59.84659,58.63132
05/06/2020 04:20:00,59.86167,60.00295,58.64362
05/06/2020 04:21:00,58.99435,59.16441,57.783
05/06/2020 04:22:00,58.66918,58.8174,57.16231
05/06/2020 04:23:00,58.44252,58.82566,57.02768
05/06/2020 04:24:00,58.63794,58.8469,57.18707
05/06/2020 04:25:00,58.85638,58.98838,57.39668
05/06/2020 04:26:00,58.81085,59.07818,57.37227
05/06/2020 04:27:00,59.00421,59.20784,57.50977
05/06/2020 04:28:00,58.7595,59.14345,57.44474
05/06/2020 04:29:00,59.03237,59.05241,57.53466
05/06/2020 04:30:00,59.03959,59.26408,57.49963
05/06/2020 04:31:00,59.26051,59.43901,57.55619
05/06/2020 04:32:00,59.40449,59.43467,57.67334
05/06/2020 04:33:00,58.93177,59.28426,57.60705
05/06/2020 04:34:00,59.07071,59.19453,57.46196
05/06/2020 04:35:00,59.30142,59.32312,57.62963
05/06/2020 04:36:00,59.39808,59.50666,57.78082
05/06/2020 04:37:00,58.89081,59.08075,57.42862
05/06/2020 04:38:00,59.51139,59.15905,57.58771
05/06/2020 04:39:00,60.05003,59.66492,58.16115
05/06/2020 04:40:00,60.40857,60.25663,58.45014
05/06/2020 04:41:00,60.66589,60.26557,58.65971
05/06/2020 04:42:00,60.73092,60.61557,58.8918
05/06/2020 04:43:00,60.79831,60.49541,58.79938
05/06/2020 04:44:00,60.36869,59.96536,58.48163
05/06/2020 04:45:00,60.33142,59.98695,58.68415
05/06/2020 04:46:00,59.88843,59.64892,58.05725
05/06/2020 04:47:00,59.92942,59.81852,57.97699
05/06/2020 04:48:00,60.2833,59.75822,58.2697
05/06/2020 04:49:00,60.52376,60.03086,58.68521
05/06/2020 04:50:00,60.44543,60.18772,58.75915
05/06/2020 04:51:00,60.31284,60.09563,58.54834
05/06/2020 04:52:00,60.45624,59.98909,58.73479
05/06/2020 04:53:00,60.55852,59.90619,58.5819
05/06/2020 04:54:00,60.18682,60.1742,58.67686
05/06/2020 04:55:00,60.2883,59.89718,58.45372
05/06/2020 04:56:00,60.58971,60.13557,58.72214
05/06/2020 04:57:00,60.71001,60.15595,58.87672
05/06/2020 04:58:00,61.04314,60.28664,59.09337
05/06/2020 04:59:00,61.47013,60.37963,59.64804
05/06/2020 05:00:00,61.96195,60.81014,59.95831
05/06/2020 05:01:00,61.94862,60.84891,60.07112
05/06/2020 05:02:00,62.0178,61.01297,59.95882
05/06/2020 05:03:00,62.1979,61.23938,60.22748
05/06/2020 05:04:00,61.99543,61.16649,60.14793
05/06/2020 05:05:00,61.85797,61.18842,59.99946
05/06/2020 05:06:00,62.10569,61.22639,60.20086
05/06/2020 05:07:00,61.97411,61.29488,60.16643
05/06/2020 05:08:00,62.41165,61.70839,60.45063
05/06/2020 05:09:00,62.48081,61.59833,60.57672
05/06/2020 05:10:00,62.24958,61.35133,60.55919
05/06/2020 05:11:00,61.57774,60.9901,60.01295
05/06/2020 05:12:00,61.66545,60.98223,59.97779
05/06/2020 05:13:00,62.06078,61.17527,60.24539
05/06/2020 05:14:00,62.02853,61.27355,60.31466
05/06/2020 05:15:00,61.9751,61.25574,60.11061
05/06/2020 05:16:00,61.13064,60.91183,59.69298
05/06/2020 05:17:00,60.28034,60.26115,58.7867
05/06/2020 05:18:00,60.38003,60.16302,58.79605
05/06/2020 05:19:00,60.72749,60.3175,59.10499
05/06/2020 05:20:00,60.67781,60.51098,59.19289
05/06/2020 05:21:00,60.60866,60.23456,58.90565
05/06/2020 05:22:00,60.83464,60.52377,59.33302
05/06/2020 05:23:00,60.24348,60.17287,58.65813
05/06/2020 05:24:00,60.84491,60.41027,59.01711
05/06/2020 05:25:00,60.59929,60.29378,59.04404
05/06/2020 05:26:00,60.50402,60.27678,58.94389
05/06/2020 05:27:00,60.44231,60.23627,58.90884
05/06/2020 05:28:00,60.85833,60.42886,59.14152
05/06/2020 05:29:00,60.7859,60.35545,59.06997
05/06/2020 05:30:00,60.78185,60.39052,59.07902
05/06/2020 05:31:00,59.69311,60.14855,58.71274
05/06/2020 05:32:00,59.82093,59.6449,58.15515
05/06/2020 05:33:00,59.74727,59.58781,58.10585
05/06/2020 05:34:00,59.66466,59.47094,58.1303
05/06/2020 05:35:00,60.32058,59.54349,58.29572
05/06/2020 05:36:00,60.66863,60.05601,58.90033
05/06/2020 05:37:00,60.99529,60.57972,59.54199
05/06/2020 05:38:00,60.57872,60.44459,59.13789
05/06/2020 05:39:00,61.34322,60.5302,59.40609
05/06/2020 05:40:00,61.77684,60.91374,59.96491
05/06/2020 05:41:00,61.53885,60.84074,59.81402
05/06/2020 05:42:00,61.57027,60.80424,59.65997
05/06/2020 05:43:00,62.13124,61.01582,60.05141
05/06/2020 05:44:00,62.23883,61.23969,60.18352
05/06/2020 05:45:00,63.01615,61.35578,60.659
05/06/2020 05:46:00,63.89753,62.11938,61.39466
05/06/2020 05:47:00,64.37995,62.47856,61.97195
05/06/2020 05:48:00,64.68998,62.68749,62.20732
05/06/2020 05:49:00,65.34377,63.12838,62.77452
05/06/2020 05:50:00,65.32845,63.30891,63.00962
05/06/2020 05:51:00,65.23103,63.29668,62.96277
05/06/2020 05:52:00,65.47812,63.48896,63.18779
05/06/2020 05:53:00,65.30284,63.54317,63.13315
05/06/2020 05:54:00,65.31663,63.56564,63.17616
05/06/2020 05:55:00,65.63548,63.61322,63.36626
05/06/2020 05:56:00,65.8722,63.80358,63.62974
05/06/2020 05:57:00,65.79263,63.88533,63.58505
05/06/2020 05:58:00,65.73818,63.90885,63.64474
05/06/2020 05:59:00,65.93084,63.94747,63.68281
05/06/2020 06:00:00,66.01276,63.88567,63.77936
05/06/2020 06:01:00,66.49844,64.00779,63.99373
05/06/2020 06:02:00,66.47796,64.10157,64.18237
05/06/2020 06:03:00,66.57615,64.24049,64.28939
05/06/2020 06:04:00,66.08971,64.18218,64.12248
05/06/2020 06:05:00,66.02904,64.42301,64.13504
05/06/2020 06:06:00,66.16082,64.50207,64.31582
05/06/2020 06:07:00,66.24938,64.38548,64.25326
05/06/2020 06:08:00,66.33247,64.41179,64.28645
05/06/2020 06:09:00,66.33864,64.4005,64.27688
05/06/2020 06:10:00,66.60629,64.55258,64.32729
05/06/2020 06:11:00,66.47124,64.54438,64.27755
05/06/2020 06:12:00,66.53075,64.51572,64.25011
05/06/2020 06:13:00,66.81459,64.58918,64.33996
